Title,Organization,URL,Rating,Metadata,Skills
Applied Data Science with Python,University of Michigan,https://www.coursera.org/specializations/data-science-python,4.5,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Python Programming, Data Analysis, Computer Programming, Machine Learning, Algorithms, Applied Machine Learning, Data Mining, Machine Learning Algorithms, Exploratory Data Analysis, Statistical Programming, Data Management, Extract, Transform, Load, Natural Language Processing, Statistical Machine Learning, Data Structures, Graph Theory, Network Analysis, Computer Programming Tools, Human Learning, Data Visualization, Network Model, Data Analysis Software, Regression, Computer Networking, General Statistics, Network Architecture, Plot (Graphics), Visualization (Computer Graphics), Computer Graphics"
Healthcare Law,University of Pennsylvania,https://www.coursera.org/specializations/healthcare-law,4.8,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Regulations and Compliance, Leadership and Management, Innovation, Strategy, System Security, Critical Thinking, Data Management, Risk Management, Strategy and Operations, Research and Design"
"HTML, CSS, and Javascript for Web Developers",Johns Hopkins University,https://www.coursera.org/specializations/html-css-javascript-for-web-developers,4.7,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Front-End Web Development, HTML and CSS, Javascript, Web Development"
Developing Mobile Apps with React Native,IBM,https://www.coursera.org/specializations/developing-mobile-apps-with-react-native,4.4,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Computer Programming, Front-End Web Development, Javascript, React (web framework), Web Development"
Self-Driving Cars,University of Toronto,https://www.coursera.org/specializations/self-driving-cars,4.7,Advanced · Specialization · 3 - 6 Months,"Skills you'll gain: Algorithms, Machine Learning, Python Programming, Computer Programming, Mathematics, Theoretical Computer Science, Estimation, Mathematical Theory & Analysis, Applied Machine Learning, Computer Vision, Probability & Statistics, Software Engineering, Computer Programming Tools, Critical Thinking, Problem Solving, Strategy and Operations, Systems Design, General Statistics, Linear Algebra, Regression, Artificial Neural Networks, Planning"
Health Informatics,Johns Hopkins University,https://www.coursera.org/specializations/health-informatics,4.4,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Leadership and Management, Data Analysis, Data Management, Clinical Data Management, Decision Making, Systems Design, Data Model, Data Structures, Databases, User Experience, Change Management, Human Computer Interaction, Machine Learning, Big Data, Data Analysis Software, Database Design, Database Theory, Project Management, Data Science, Health"
Game Theory,Stanford University,https://www.coursera.org/learn/game-theory-1,4.6,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Decision Making, Game Theory, General Statistics, Problem Solving, Critical Thinking, Mathematical Theory & Analysis"
Understanding the Brain: The Neurobiology of Everyday Life,The University of Chicago,https://www.coursera.org/learn/neurobiology,4.9,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Collaboration, Communication, Computer Graphics, Microsoft Excel, Visual Design, Research and Design, Writing, Interactive Data Visualization, Spreadsheet Software, User Experience Design"
Work Smarter with Microsoft Word,Microsoft,https://www.coursera.org/learn/microsoft-word-work-smarter,4.7,Beginner · Course · 1 - 3 Months,
Drug Development Product Management,University of California San Diego,https://www.coursera.org/specializations/drug-development-product-management,4.6,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Strategy, Marketing"
Microsoft Azure Fundamentals AZ-900 Exam Prep,Microsoft,https://www.coursera.org/specializations/microsoft-azure-fundamentals-az-900,4.6,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Cloud Computing, Microsoft Azure, Cloud Management, Cloud Applications, Cloud Infrastructure, Cloud Platforms, Network Security, Cloud Engineering, Cloud Standards, DevOps, Leadership and Management, System Security, Cloud Storage, Machine Learning, Software As A Service, Cloud-Based Integration, Software Security, Data Management, Devops Tools, Other Cloud Platforms and Tools, Regulations and Compliance, Security Software, Database Administration, Databases"
Create High-Fidelity Designs and Prototypes in Figma,Google,https://www.coursera.org/learn/high-fidelity-designs-prototype,4.8,Beginner · Course · 1 - 3 Months,"Skills you'll gain: User Experience, Visual Design"
Generative AI for Educators & Teachers,Vanderbilt University,https://www.coursera.org/specializations/generative-ai-for-educators-teachers,4.8,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Planning, Problem Solving, Risk Management"
Scrum Master Certification,LearnQuest,https://www.coursera.org/specializations/learnquest-certified-scrum-master,4.6,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Agile Software Development, Scrum (Software Development), Project Management, Software Engineering, Continuous Delivery, Product Development, Continuous Integration, Leadership and Management, Product Management, Collaboration, DevOps, Software Testing, Strategy, Application Development, Product Lifecycle, Planning, Software Engineering Tools, System Software, Devops Tools, Programming Principles, Risk Management"
Workday in Action Series,Workday,https://www.coursera.org/learn/workday-in-action-series,4.7,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Agile Software Development, Leadership and Management, Planning, Product Development, Product Management, Project Management, Scrum (Software Development), Software Engineering, Software Testing, Technical Product Management, Jira (Software)"
Agile with Atlassian Jira,Atlassian,https://www.coursera.org/learn/agile-atlassian-jira,4.7,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Project Management, Strategy and Operations, Leadership and Management, Collaboration, Communication, Conflict Management, Risk Management, Estimation, Planning"
Project Management Principles and Practices,"University of California, Irvine",https://www.coursera.org/specializations/project-management,4.7,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Hardware Design, Computational Logic, Computer Architecture, Leadership and Management, Design and Product, Microarchitecture, Systems Design, Computer Programming Tools, Critical Thinking, Computer Programming, Programming Principles, System Programming"
FPGA Design for Embedded Systems,University of Colorado Boulder,https://www.coursera.org/specializations/fpga-design,4.5,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Business Intelligence, Data Analysis, Strategy"
Foundations of Business Intelligence,Google,https://www.coursera.org/learn/foundations-of-business-intelligence,4.8,Advanced · Course · 1 - 4 Weeks,"Skills you'll gain: Project Management, Communication, Collaboration, Decision Making, Leadership and Management, Strategy and Operations, Business Communication, People Management, Problem Solving, Business Analysis, Conflict Management, Critical Thinking, Professional Development, Customer Relationship Management, Business Development, Negotiation, Writing, Adaptability, Planning, Business Research, Strategy, Benefits, Data Visualization Software, Risk Management, Scrum (Software Development), Statistical Analysis, User Experience"
Project Management & Other Tools for Career Development,"University of California, Irvine",https://www.coursera.org/specializations/project-management-success,4.7,Beginner · Specialization · 3 - 6 Months,
Microsoft Excel,Microsoft,https://www.coursera.org/professional-certificates/microsoft-excel-skills,,Beginner · Professional Certificate · 3 - 6 Months,
Diversity and inclusion in the workplace,ESSEC Business School,https://www.coursera.org/learn/diversity-inclusion-workplace,4.7,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Human Resources, Leadership and Management, Organizational Development, Change Management, Critical Thinking, Employee Relations, People Analysis, Professional Development, Talent Management, Decision Making, Training"
Six Sigma Yellow Belt,Kennesaw State University,https://www.coursera.org/specializations/six-sigma-fundamentals,4.7,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Process Analysis, Strategy and Operations, Data Analysis, Leadership and Management, Business Analysis, Business Process Management, Performance Management, Probability & Statistics, Operational Analysis, Organizational Development, Problem Solving, Project Management, Critical Thinking, General Statistics, Planning, Statistical Tests, Operations Management, Statistical Visualization, Correlation And Dependence, Customer Relationship Management, Entrepreneurship, Collaboration, People Development, Risk Management, Business Psychology, Communication"
Clinical Trials Operations,Johns Hopkins University,https://www.coursera.org/specializations/clinical-trials-operations,4.7,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Leadership and Management, Data Management, Clinical Data Management, Operations Management, Communication, Data Analysis, Recruitment, Statistical Analysis"
Microsoft Public Relations and Communications Associate,Microsoft,https://www.coursera.org/professional-certificates/microsoft-public-relations,4.6,Beginner · Professional Certificate · 3 - 6 Months,Skills you'll gain: Public Relations
Get Started with Python,Google,https://www.coursera.org/learn/get-started-with-python,4.8,Advanced · Course · 1 - 3 Months,"Skills you'll gain: Computer Programming, Data Analysis, Data Visualization, Python Programming"
Natural Language Processing with Classification and Vector Spaces,DeepLearning.AI,https://www.coursera.org/learn/classification-vector-spaces-in-nlp,4.6,Intermediate · Course · 1 - 4 Weeks,"Skills you'll gain: Machine Learning, Natural Language Processing, Probability & Statistics, Python Programming, Machine Learning Algorithms, General Statistics, Human Learning, Mathematics, Statistical Machine Learning"
IBM Mainframe Developer,IBM,https://www.coursera.org/professional-certificates/ibm-mainframe-developer,4.6,Intermediate · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Computer Programming, Other Programming Languages, Software Engineering, Theoretical Computer Science, Computer Architecture"
"Make the Sale: Build, Launch, and Manage E-commerce Stores",Google,https://www.coursera.org/learn/make-the-sale,4.8,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: E-Commerce, Sales, Advertising, Digital Marketing, Marketing, Marketing Management, Media Strategy & Planning, Strategy"
